GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(Player-2),FinalScore(PlayerName-1),FinalScore(PlayerName-2),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(Player-2),OrdinalPosition(PlayerName-1),OrdinalPosition(Player-2 rank),OrdinalPosition(PlayerName-2),PlayerType(PlayerType-1),PlayerType(PlayerType-0),PlayerType(PlayerType-2),Winner(PlayerIdx)
1997711074,SushiGo,3,GAME_OVER,82,0,3,101,Basic MCTS,39.0,32.0,42.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-1754251921,SushiGo,3,GAME_OVER,83,0,3,102,Basic MCTS,48.0,36.0,42.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
1517153800,SushiGo,3,GAME_OVER,82,0,3,103,Basic MCTS,48.0,56.0,34.0,rhea,groupG_rhea,2,Basic MCTS,2,1,1,3,rhea,3,groupG_rhea,rhea,Basic MCTS,groupG_rhea,0
1907918688,SushiGo,3,GAME_OVER,83,0,3,104,Basic MCTS,43.0,36.0,59.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
495736360,SushiGo,3,GAME_OVER,81,0,3,105,Basic MCTS,46.0,24.0,38.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
341975755,SushiGo,3,GAME_OVER,83,0,3,106,Basic MCTS,61.0,26.0,39.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
-127789136,SushiGo,3,GAME_OVER,85,0,3,107,Basic MCTS,37.0,32.0,42.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-2020838618,SushiGo,3,GAME_OVER,82,0,3,108,Basic MCTS,60.0,42.0,31.0,rhea,groupG_rhea,1,Basic MCTS,1,2,2,3,rhea,3,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
-1416295539,SushiGo,3,GAME_OVER,82,0,3,109,Basic MCTS,47.0,40.0,33.0,rhea,groupG_rhea,1,Basic MCTS,1,2,2,3,rhea,3,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
-2020107165,SushiGo,3,GAME_OVER,83,0,3,110,Basic MCTS,54.0,46.0,48.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
233330232,SushiGo,3,GAME_OVER,81,0,3,111,Basic MCTS,39.0,37.0,45.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-135857176,SushiGo,3,GAME_OVER,82,0,3,112,Basic MCTS,51.0,60.0,55.0,rhea,groupG_rhea,3,Basic MCTS,3,1,1,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,0
-1341119750,SushiGo,3,GAME_OVER,82,0,3,113,Basic MCTS,40.0,39.0,35.0,rhea,groupG_rhea,1,Basic MCTS,1,2,2,3,rhea,3,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
-911569817,SushiGo,3,GAME_OVER,81,0,3,114,Basic MCTS,55.0,33.0,51.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
1211493695,SushiGo,3,GAME_OVER,82,0,3,115,Basic MCTS,53.0,30.0,40.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
898318424,SushiGo,3,GAME_OVER,82,0,3,116,Basic MCTS,46.0,31.0,50.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-942404556,SushiGo,3,GAME_OVER,82,0,3,117,Basic MCTS,26.0,41.0,38.0,rhea,groupG_rhea,3,Basic MCTS,3,1,1,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,0
1408301094,SushiGo,3,GAME_OVER,82,0,3,118,Basic MCTS,38.0,30.0,53.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
1146221834,SushiGo,3,GAME_OVER,82,0,3,119,Basic MCTS,44.0,40.0,27.0,rhea,groupG_rhea,1,Basic MCTS,1,2,2,3,rhea,3,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
-2025974710,SushiGo,3,GAME_OVER,83,0,3,120,Basic MCTS,40.0,46.0,46.0,rhea,groupG_rhea,3,Basic MCTS,3,1,1,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,-1
724435589,SushiGo,3,GAME_OVER,84,0,3,121,Basic MCTS,54.0,25.0,44.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
1539281127,SushiGo,3,GAME_OVER,81,0,3,122,Basic MCTS,46.0,31.0,49.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-322431794,SushiGo,3,GAME_OVER,82,0,3,123,Basic MCTS,52.0,46.0,39.0,rhea,groupG_rhea,1,Basic MCTS,1,2,2,3,rhea,3,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
786982827,SushiGo,3,GAME_OVER,81,0,3,124,Basic MCTS,40.0,40.0,47.0,rhea,groupG_rhea,3,Basic MCTS,3,2,2,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-1057547620,SushiGo,3,GAME_OVER,81,0,3,125,Basic MCTS,55.0,37.0,34.0,rhea,groupG_rhea,1,Basic MCTS,1,2,2,3,rhea,3,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
1661695482,SushiGo,3,GAME_OVER,84,0,3,126,Basic MCTS,41.0,32.0,36.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
-1521083090,SushiGo,3,GAME_OVER,81,0,3,127,Basic MCTS,33.0,24.0,46.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-452679503,SushiGo,3,GAME_OVER,83,0,3,128,Basic MCTS,45.0,36.0,57.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-1840133455,SushiGo,3,GAME_OVER,82,0,3,129,Basic MCTS,47.0,36.0,49.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-2120383479,SushiGo,3,GAME_OVER,85,0,3,130,Basic MCTS,31.0,38.0,36.0,rhea,groupG_rhea,3,Basic MCTS,3,1,1,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,0
-2005252350,SushiGo,3,GAME_OVER,83,0,3,131,Basic MCTS,51.0,38.0,42.0,rhea,groupG_rhea,1,Basic MCTS,1,3,3,2,rhea,2,groupG_rhea,rhea,Basic MCTS,groupG_rhea,1
-1354525356,SushiGo,3,GAME_OVER,83,0,3,132,Basic MCTS,42.0,29.0,46.0,rhea,groupG_rhea,2,Basic MCTS,2,3,3,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
-235581204,SushiGo,3,GAME_OVER,81,0,3,133,Basic MCTS,41.0,43.0,54.0,rhea,groupG_rhea,3,Basic MCTS,3,2,2,1,rhea,1,groupG_rhea,rhea,Basic MCTS,groupG_rhea,2
565879714,SushiGo,3,GAME_OVER,83,0,3,134,groupG_rhea,34.0,50.0,47.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
2069148269,SushiGo,3,GAME_OVER,84,0,3,135,groupG_rhea,40.0,46.0,45.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
1545551564,SushiGo,3,GAME_OVER,82,0,3,136,groupG_rhea,41.0,47.0,53.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1441265338,SushiGo,3,GAME_OVER,81,0,3,137,groupG_rhea,35.0,33.0,60.0,Basic MCTS,rhea,2,groupG_rhea,2,3,3,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-228548849,SushiGo,3,GAME_OVER,82,0,3,138,groupG_rhea,45.0,47.0,58.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1744502633,SushiGo,3,GAME_OVER,81,0,3,139,groupG_rhea,54.0,38.0,43.0,Basic MCTS,rhea,1,groupG_rhea,1,3,3,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,1
-1415041886,SushiGo,3,GAME_OVER,81,0,3,140,groupG_rhea,31.0,35.0,51.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1949533456,SushiGo,3,GAME_OVER,82,0,3,141,groupG_rhea,37.0,52.0,53.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1371143192,SushiGo,3,GAME_OVER,82,0,3,142,groupG_rhea,35.0,44.0,32.0,Basic MCTS,rhea,2,groupG_rhea,2,1,1,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,0
1241578111,SushiGo,3,GAME_OVER,83,0,3,143,groupG_rhea,40.0,56.0,34.0,Basic MCTS,rhea,2,groupG_rhea,2,1,1,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,0
456611590,SushiGo,3,GAME_OVER,82,0,3,144,groupG_rhea,42.0,42.0,43.0,Basic MCTS,rhea,2,groupG_rhea,2,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-601013491,SushiGo,3,GAME_OVER,82,0,3,145,groupG_rhea,42.0,43.0,49.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1971304632,SushiGo,3,GAME_OVER,82,0,3,146,groupG_rhea,30.0,45.0,58.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1711745582,SushiGo,3,GAME_OVER,81,0,3,147,groupG_rhea,37.0,48.0,51.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1261422866,SushiGo,3,GAME_OVER,84,0,3,148,groupG_rhea,41.0,37.0,51.0,Basic MCTS,rhea,2,groupG_rhea,2,3,3,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
690855209,SushiGo,3,GAME_OVER,82,0,3,149,groupG_rhea,40.0,47.0,40.0,Basic MCTS,rhea,2,groupG_rhea,2,1,1,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,0
541399828,SushiGo,3,GAME_OVER,84,0,3,150,groupG_rhea,32.0,47.0,49.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1640051046,SushiGo,3,GAME_OVER,81,0,3,151,groupG_rhea,41.0,40.0,39.0,Basic MCTS,rhea,1,groupG_rhea,1,2,2,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,1
1556565712,SushiGo,3,GAME_OVER,82,0,3,152,groupG_rhea,43.0,46.0,38.0,Basic MCTS,rhea,2,groupG_rhea,2,1,1,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,0
2114918617,SushiGo,3,GAME_OVER,81,0,3,153,groupG_rhea,38.0,42.0,58.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
803087289,SushiGo,3,GAME_OVER,81,0,3,154,groupG_rhea,51.0,39.0,40.0,Basic MCTS,rhea,1,groupG_rhea,1,3,3,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,1
-457711794,SushiGo,3,GAME_OVER,82,0,3,155,groupG_rhea,27.0,23.0,46.0,Basic MCTS,rhea,2,groupG_rhea,2,3,3,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
5290360,SushiGo,3,GAME_OVER,81,0,3,156,groupG_rhea,45.0,50.0,53.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1137946463,SushiGo,3,GAME_OVER,81,0,3,157,groupG_rhea,38.0,37.0,46.0,Basic MCTS,rhea,2,groupG_rhea,2,3,3,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-365570793,SushiGo,3,GAME_OVER,81,0,3,158,groupG_rhea,43.0,49.0,36.0,Basic MCTS,rhea,2,groupG_rhea,2,1,1,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,0
-255820716,SushiGo,3,GAME_OVER,84,0,3,159,groupG_rhea,39.0,44.0,46.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1402449380,SushiGo,3,GAME_OVER,82,0,3,160,groupG_rhea,36.0,44.0,48.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-923806133,SushiGo,3,GAME_OVER,83,0,3,161,groupG_rhea,29.0,47.0,50.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
2132847292,SushiGo,3,GAME_OVER,83,0,3,162,groupG_rhea,41.0,53.0,51.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
664301646,SushiGo,3,GAME_OVER,82,0,3,163,groupG_rhea,32.0,41.0,37.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
1770768813,SushiGo,3,GAME_OVER,83,0,3,164,groupG_rhea,25.0,50.0,41.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
-2145448892,SushiGo,3,GAME_OVER,83,0,3,165,groupG_rhea,30.0,40.0,45.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1861931179,SushiGo,3,GAME_OVER,81,0,3,166,groupG_rhea,41.0,56.0,45.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
1997711074,SushiGo,3,GAME_OVER,82,0,3,167,groupG_rhea,30.0,29.0,55.0,Basic MCTS,rhea,2,groupG_rhea,2,3,3,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1754251921,SushiGo,3,GAME_OVER,83,0,3,168,groupG_rhea,33.0,46.0,53.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1517153800,SushiGo,3,GAME_OVER,84,0,3,169,groupG_rhea,35.0,41.0,62.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1907918688,SushiGo,3,GAME_OVER,82,0,3,170,groupG_rhea,58.0,36.0,40.0,Basic MCTS,rhea,1,groupG_rhea,1,3,3,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,1
495736360,SushiGo,3,GAME_OVER,81,0,3,171,groupG_rhea,33.0,38.0,41.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
341975755,SushiGo,3,GAME_OVER,83,0,3,172,groupG_rhea,35.0,39.0,49.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-127789136,SushiGo,3,GAME_OVER,84,0,3,173,groupG_rhea,29.0,30.0,46.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-2020838618,SushiGo,3,GAME_OVER,82,0,3,174,groupG_rhea,44.0,49.0,32.0,Basic MCTS,rhea,2,groupG_rhea,2,1,1,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,0
-1416295539,SushiGo,3,GAME_OVER,81,0,3,175,groupG_rhea,41.0,51.0,30.0,Basic MCTS,rhea,2,groupG_rhea,2,1,1,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,0
-2020107165,SushiGo,3,GAME_OVER,82,0,3,176,groupG_rhea,37.0,50.0,56.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
233330232,SushiGo,3,GAME_OVER,81,0,3,177,groupG_rhea,38.0,50.0,49.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
-135857176,SushiGo,3,GAME_OVER,83,0,3,178,groupG_rhea,42.0,56.0,46.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
-1341119750,SushiGo,3,GAME_OVER,81,0,3,179,groupG_rhea,27.0,62.0,42.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
-911569817,SushiGo,3,GAME_OVER,82,0,3,180,groupG_rhea,38.0,51.0,53.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1211493695,SushiGo,3,GAME_OVER,81,0,3,181,groupG_rhea,40.0,59.0,43.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
898318424,SushiGo,3,GAME_OVER,82,0,3,182,groupG_rhea,45.0,39.0,40.0,Basic MCTS,rhea,1,groupG_rhea,1,3,3,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,1
-942404556,SushiGo,3,GAME_OVER,81,0,3,183,groupG_rhea,40.0,41.0,47.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1408301094,SushiGo,3,GAME_OVER,82,0,3,184,groupG_rhea,40.0,48.0,40.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
1146221834,SushiGo,3,GAME_OVER,82,0,3,185,groupG_rhea,45.0,39.0,48.0,Basic MCTS,rhea,2,groupG_rhea,2,3,3,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-2025974710,SushiGo,3,GAME_OVER,84,0,3,186,groupG_rhea,35.0,40.0,38.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
724435589,SushiGo,3,GAME_OVER,82,0,3,187,groupG_rhea,44.0,38.0,40.0,Basic MCTS,rhea,1,groupG_rhea,1,3,3,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,1
1539281127,SushiGo,3,GAME_OVER,82,0,3,188,groupG_rhea,37.0,45.0,37.0,Basic MCTS,rhea,2,groupG_rhea,2,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
-322431794,SushiGo,3,GAME_OVER,83,0,3,189,groupG_rhea,46.0,57.0,49.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
786982827,SushiGo,3,GAME_OVER,81,0,3,190,groupG_rhea,36.0,49.0,42.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
-1057547620,SushiGo,3,GAME_OVER,82,0,3,191,groupG_rhea,37.0,42.0,52.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
1661695482,SushiGo,3,GAME_OVER,81,0,3,192,groupG_rhea,31.0,35.0,50.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1521083090,SushiGo,3,GAME_OVER,82,0,3,193,groupG_rhea,42.0,42.0,47.0,Basic MCTS,rhea,2,groupG_rhea,2,3,3,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-452679503,SushiGo,3,GAME_OVER,82,0,3,194,groupG_rhea,37.0,55.0,57.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-1840133455,SushiGo,3,GAME_OVER,82,0,3,195,groupG_rhea,50.0,48.0,45.0,Basic MCTS,rhea,1,groupG_rhea,1,2,2,3,Basic MCTS,3,rhea,Basic MCTS,groupG_rhea,rhea,1
-2120383479,SushiGo,3,GAME_OVER,82,0,3,196,groupG_rhea,49.0,29.0,37.0,Basic MCTS,rhea,1,groupG_rhea,1,3,3,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,1
-2005252350,SushiGo,3,GAME_OVER,82,0,3,197,groupG_rhea,29.0,39.0,38.0,Basic MCTS,rhea,3,groupG_rhea,3,1,1,2,Basic MCTS,2,rhea,Basic MCTS,groupG_rhea,rhea,0
-1354525356,SushiGo,3,GAME_OVER,81,0,3,198,groupG_rhea,36.0,27.0,52.0,Basic MCTS,rhea,2,groupG_rhea,2,3,3,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
-235581204,SushiGo,3,GAME_OVER,81,0,3,199,groupG_rhea,29.0,39.0,42.0,Basic MCTS,rhea,3,groupG_rhea,3,2,2,1,Basic MCTS,1,rhea,Basic MCTS,groupG_rhea,rhea,2
565879714,SushiGo,3,GAME_OVER,82,0,3,200,groupG_rhea,35.0,49.0,38.0,rhea,Basic MCTS,3,groupG_rhea,3,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
2069148269,SushiGo,3,GAME_OVER,81,0,3,201,groupG_rhea,48.0,46.0,35.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
1545551564,SushiGo,3,GAME_OVER,81,0,3,202,groupG_rhea,51.0,36.0,41.0,rhea,Basic MCTS,1,groupG_rhea,1,3,3,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1441265338,SushiGo,3,GAME_OVER,81,0,3,203,groupG_rhea,56.0,39.0,30.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-228548849,SushiGo,3,GAME_OVER,83,0,3,204,groupG_rhea,47.0,44.0,53.0,rhea,Basic MCTS,2,groupG_rhea,2,3,3,1,rhea,1,Basic MCTS,rhea,groupG_rhea,Basic MCTS,2
-1744502633,SushiGo,3,GAME_OVER,82,0,3,205,groupG_rhea,47.0,43.0,37.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1415041886,SushiGo,3,GAME_OVER,84,0,3,206,groupG_rhea,42.0,31.0,29.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
1949533456,SushiGo,3,GAME_OVER,84,0,3,207,groupG_rhea,47.0,42.0,29.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1371143192,SushiGo,3,GAME_OVER,81,0,3,208,groupG_rhea,51.0,46.0,35.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
1241578111,SushiGo,3,GAME_OVER,84,0,3,209,groupG_rhea,39.0,43.0,34.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
456611590,SushiGo,3,GAME_OVER,83,0,3,210,groupG_rhea,46.0,44.0,41.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-601013491,SushiGo,3,GAME_OVER,82,0,3,211,groupG_rhea,35.0,51.0,35.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
-1971304632,SushiGo,3,GAME_OVER,83,0,3,212,groupG_rhea,37.0,35.0,28.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
1711745582,SushiGo,3,GAME_OVER,83,0,3,213,groupG_rhea,56.0,49.0,39.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
-1261422866,SushiGo,3,GAME_OVER,83,0,3,214,groupG_rhea,33.0,44.0,40.0,rhea,Basic MCTS,3,groupG_rhea,3,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
690855209,SushiGo,3,GAME_OVER,81,0,3,215,groupG_rhea,45.0,46.0,29.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
541399828,SushiGo,3,GAME_OVER,81,0,3,216,groupG_rhea,47.0,37.0,32.0,rhea,Basic MCTS,1,groupG_rhea,1,2,2,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,1
1640051046,SushiGo,3,GAME_OVER,83,0,3,217,groupG_rhea,42.0,52.0,30.0,rhea,Basic MCTS,2,groupG_rhea,2,1,1,3,rhea,3,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
1556565712,SushiGo,3,GAME_OVER,82,0,3,218,groupG_rhea,37.0,43.0,42.0,rhea,Basic MCTS,3,groupG_rhea,3,1,1,2,rhea,2,Basic MCTS,rhea,groupG_rhea,Basic MCTS,0
